step,time_sec,env,episode,episode_step,reward,return,hits,done,terminated,truncated,obs/000,obs/001,obs/002,obs/003,obs/004,obs/005,obs/006,obs/007,obs/008,obs/009,obs/010,obs/011,obs/012,obs/013,obs/014,obs/015,obs/016,obs/017,obs/018,obs/019,obs/020,obs/021,obs/022,obs/023,obs/024,obs/025,obs/026,obs/027,obs/028,obs/029,obs/030,obs/031,obs/032,obs/033,obs/034,obs/035,obs/036,obs/037,obs/038,obs/039,obs/040,obs/041,obs/042,obs/043,obs/044,obs/045,obs/046,obs/047,obs/048,obs/049,obs_arm_q_rad/RightArm-0,obs_arm_q_deg/RightArm-0,obs_arm_q_rad/RightArm-1,obs_arm_q_deg/RightArm-1,obs_arm_q_rad/RightArm-2,obs_arm_q_deg/RightArm-2,obs_arm_q_rad/RightArm-3,obs_arm_q_deg/RightArm-3,obs_arm_q_rad/RightArm-4,obs_arm_q_deg/RightArm-4,obs_arm_q_rad/RightArm-5,obs_arm_q_deg/RightArm-5,obs_arm_q_rad/RightArm-6,obs_arm_q_deg/RightArm-6,obs_arm_dq_rad_s/RightArm-0,obs_arm_dq_deg_s/RightArm-0,obs_arm_dq_rad_s/RightArm-1,obs_arm_dq_deg_s/RightArm-1,obs_arm_dq_rad_s/RightArm-2,obs_arm_dq_deg_s/RightArm-2,obs_arm_dq_rad_s/RightArm-3,obs_arm_dq_deg_s/RightArm-3,obs_arm_dq_rad_s/RightArm-4,obs_arm_dq_deg_s/RightArm-4,obs_arm_dq_rad_s/RightArm-5,obs_arm_dq_deg_s/RightArm-5,obs_arm_dq_rad_s/RightArm-6,obs_arm_dq_deg_s/RightArm-6,obs_base_q/x,obs_base_q/y,obs_base_q/yaw,obs_base_q_yaw_deg,obs_base_dq/vx,obs_base_dq/vy,obs_base_dq/yaw_rate,obs_base_dq_yaw_rate_deg_s,obs_ball_pos_base_m/x,obs_ball_vel_base_m_s/x,obs_racket_pos_base_m/x,obs_racket_vel_base_m_s/x,obs_rel_base_m/x,obs_ball_pos_base_m/y,obs_ball_vel_base_m_s/y,obs_racket_pos_base_m/y,obs_racket_vel_base_m_s/y,obs_rel_base_m/y,obs_ball_pos_base_m/z,obs_ball_vel_base_m_s/z,obs_racket_pos_base_m/z,obs_racket_vel_base_m_s/z,obs_rel_base_m/z,obs_prev_action/RightArm-0,obs_prev_action/RightArm-1,obs_prev_action/RightArm-2,obs_prev_action/RightArm-3,obs_prev_action/RightArm-4,obs_prev_action/RightArm-5,obs_prev_action/RightArm-6,obs_arm_cmd_error_rad/RightArm-0,obs_arm_cmd_error_deg/RightArm-0,obs_arm_cmd_error_rad/RightArm-1,obs_arm_cmd_error_deg/RightArm-1,obs_arm_cmd_error_rad/RightArm-2,obs_arm_cmd_error_deg/RightArm-2,obs_arm_cmd_error_rad/RightArm-3,obs_arm_cmd_error_deg/RightArm-3,obs_arm_cmd_error_rad/RightArm-4,obs_arm_cmd_error_deg/RightArm-4,obs_arm_cmd_error_rad/RightArm-5,obs_arm_cmd_error_deg/RightArm-5,obs_arm_cmd_error_rad/RightArm-6,obs_arm_cmd_error_deg/RightArm-6,obs_ball_age_norm
1068,5.34,0,1,1068.0,0.008823992684483528,19.109237670898438,13.0,0.0,0.0,0.0,0.4452589750289917,-1.1333296298980713,0.5186924934387207,1.515883445739746,0.3524118959903717,-0.07701703161001205,0.9078282713890076,-0.4230493903160095,-0.21008284389972687,-0.1727960705757141,0.7364025712013245,-1.3194642066955566,-1.226254940032959,-1.4540412425994873,-0.00043038983130827546,-0.0075078122317790985,0.00030736171174794436,0.00016668610624037683,-8.216621790779755e-05,0.0025937031023204327,-0.21337150037288666,-0.47796133160591125,1.264466404914856,0.18741507828235626,-0.01918133534491062,1.5987634658813477,-0.2359461635351181,-0.4806895852088928,1.1834640502929688,-0.0014134268276393414,0.0006941917235963047,0.0,0.022574663162231445,0.0027282536029815674,0.08100235462188721,0.6686657071113586,0.5854881405830383,0.593375563621521,-0.1253804862499237,0.9479299187660217,0.4238193929195404,-0.11579673737287521,-0.025736123323440552,-0.011994004249572754,-0.009662866592407227,0.03250694274902344,-0.04958656430244446,-0.03980173170566559,-0.049665629863739014,0.0,0.4452589750289917,25.511460059482136,-1.1333296298980713,-64.93500459028309,0.5186924934387207,29.718890739155842,1.515883445739746,86.85372367463599,0.3524118959903717,20.19171429045164,-0.07701703161001205,-4.412750861879342,0.9078282713890076,52.01472847324724,-0.4230493903160095,-24.238944590689986,-0.21008284389972687,-12.036860303560042,-0.1727960705757141,-9.900485560433127,0.7364025712013245,42.192759352417994,-1.3194642066955566,-75.5997302622327,-1.226254940032959,-70.25923267095641,-1.4540412425994873,-83.31042643890846,-0.00043038983130827546,-0.0075078122317790985,0.00030736171174794436,0.01761052757501602,0.00016668610624037683,-8.216621790779755e-05,0.0025937031023204327,0.1486082375049591,-0.21337150037288666,0.18741507828235626,-0.2359461635351181,-0.0014134268276393414,0.022574663162231445,-0.47796133160591125,-0.01918133534491062,-0.4806895852088928,0.0006941917235963047,0.0027282536029815674,1.264466404914856,1.5987634658813477,1.1834640502929688,0.0,0.08100235462188721,0.6686657071113586,0.5854881405830383,0.593375563621521,-0.1253804862499237,0.9479299187660217,0.4238193929195404,-0.11579673737287521,-0.025736123323440552,-1.4745712474613453,-0.011994004249572754,-0.6872058229624929,-0.009662866592407227,-0.5536414737428935,0.03250694274902344,1.862510624392437,-0.04958656430244446,-2.8411008550841363,-0.03980173170566559,-2.2804712440466735,-0.049665629863739014,-2.8456309780511475,0.0
1069,5.345,0,1,1069.0,0.008886242285370827,19.11812400817871,13.0,0.0,0.0,0.0,0.4432547390460968,-1.1342018842697144,0.5181277990341187,1.519670844078064,0.3462372422218323,-0.08334409445524216,0.8998312950134277,-0.3883172273635864,-0.16450293362140656,-0.10728087276220322,0.7292993068695068,-1.1712514162063599,-1.19144606590271,-1.5120242834091187,-0.00043008997454307973,-0.007508025038987398,0.00031696801306679845,0.00013256965030450374,-1.8581165932118893e-05,0.0028922443743795156,-0.21337638795375824,-0.4779590368270874,1.264466404914856,0.18730628490447998,-0.019183030351996422,1.5987634658813477,-0.23586973547935486,-0.481097549200058,1.1859523057937622,-0.0015240154461935163,0.0007008161046542227,0.0,0.02249334752559662,0.003138512372970581,0.07851409912109375,0.6937562227249146,0.5708901286125183,0.5795816779136658,-0.15064282715320587,0.9599072337150574,0.4565163254737854,-0.07202597707509995,-0.023587793111801147,-0.009491562843322754,-0.006100118160247803,0.0321887731552124,-0.044018715620040894,-0.03867880254983902,-0.051646411418914795,0.0,0.4432547390460968,25.396625796514005,-1.1342018842697144,-64.98498108444007,0.5181277990341187,29.68653613305749,1.519670844078064,87.07072561475646,0.3462372422218323,19.83793268955978,-0.08334409445524216,-4.775264859625062,0.8998312950134277,51.55653547806069,-0.3883172273635864,-22.248938240155507,-0.16450293362140656,-9.425323814027326,-0.10728087276220322,-6.146741231754234,0.7292993068695068,41.78577228543903,-1.1712514162063599,-67.10776289734501,-1.19144606590271,-68.26483109369101,-1.5120242834091187,-86.63260996063516,-0.00043008997454307973,-0.007508025038987398,0.00031696801306679845,0.018160928040742874,0.00013256965030450374,-1.8581165932118893e-05,0.0028922443743795156,0.1657133847475052,-0.21337638795375824,0.18730628490447998,-0.23586973547935486,-0.0015240154461935163,0.02249334752559662,-0.4779590368270874,-0.019183030351996422,-0.481097549200058,0.0007008161046542227,0.003138512372970581,1.264466404914856,1.5987634658813477,1.1859523057937622,0.0,0.07851409912109375,0.6937562227249146,0.5708901286125183,0.5795816779136658,-0.15064282715320587,0.9599072337150574,0.4565163254737854,-0.07202597707509995,-0.023587793111801147,-1.3514809933339604,-0.009491562843322754,-0.5438264919055853,-0.006100118160247803,-0.3495110251133075,0.0321887731552124,1.844280849497673,-0.044018715620040894,-2.522086624614936,-0.03867880254983902,-2.216132142725623,-0.051646411418914795,-2.959121401300079,0.0
1070,5.3500000000000005,0,1,1070.0,0.008948208764195442,19.127071380615234,13.0,0.0,0.0,0.0,0.4414486289024353,-1.1348336935043335,0.5179106593132019,1.5233951807022095,0.34088972210884094,-0.08942916989326477,0.8915636539459229,-0.3502131700515747,-0.11775814741849899,-0.039884403347969055,0.717027485370636,-1.0139809846878052,-1.1454449892044067,-1.5630872249603271,-0.0004299649444874376,-0.007508006878197193,0.0003277811629232019,0.00011709981481544673,2.2607020582654513e-05,0.003189855720847845,-0.20960527658462524,-0.4783531725406647,1.2940092086791992,0.18717804551124573,-0.019174790009856224,1.4041662216186523,-0.23570677638053894,-0.4815470278263092,1.188180923461914,-0.0016531727742403746,0.0007293019443750381,0.0,0.026101499795913696,0.0031938552856445312,0.10582828521728516,0.7628214359283447,0.5720701217651367,0.6095423698425293,-0.23618432879447937,0.9496431946754456,0.4915531575679779,-0.027784138917922974,-0.021231234073638916,-0.006924867630004883,-0.00243532657623291,0.03164339065551758,-0.038110584020614624,-0.03719358146190643,-0.053390681743621826,0.0,0.4414486289024353,25.293143307946433,-1.1348336935043335,-65.02118108704113,0.5179106593132019,29.674094943484313,1.5233951807022095,87.284114384806,0.34088972210884094,19.531542356224055,-0.08942916989326477,-5.123914000242478,0.8915636539459229,51.08283453836363,-0.3502131700515747,-20.06573657385263,-0.11775814741849899,-6.747044850359362,-0.039884403347969055,-2.2852079802360774,0.717027485370636,41.08264870661582,-1.0139809846878052,-58.09683092913059,-1.1454449892044067,-65.62916354582065,-1.5630872249603271,-89.55830100104261,-0.0004299649444874376,-0.007508006878197193,0.0003277811629232019,0.018780475482344627,0.00011709981481544673,2.2607020582654513e-05,0.003189855720847845,0.18276526033878326,-0.20960527658462524,0.18717804551124573,-0.23570677638053894,-0.0016531727742403746,0.026101499795913696,-0.4783531725406647,-0.019174790009856224,-0.4815470278263092,0.0007293019443750381,0.0031938552856445312,1.2940092086791992,1.4041662216186523,1.188180923461914,0.0,0.10582828521728516,0.7628214359283447,0.5720701217651367,0.6095423698425293,-0.23618432879447937,0.9496431946754456,0.4915531575679779,-0.027784138917922974,-0.021231234073638916,-1.216460106273856,-0.006924867630004883,-0.3967656888860407,-0.00243532657623291,-0.1395339345541905,0.03164339065551758,1.8130327340448646,-0.038110584020614624,-2.183575619159934,-0.03719358146190643,-2.1310352427432573,-0.053390681743621826,-3.0590607292357057,0.0
1071,5.355,0,1,1071.0,0.009008116088807583,19.136079788208008,13.0,0.0,0.0,0.0,0.4398576021194458,-1.1352206468582153,0.5180486440658569,1.5270278453826904,0.3364121913909912,-0.09521537274122238,0.8830651640892029,-0.30881935358047485,-0.07021114230155945,0.028988823294639587,0.6992780566215515,-0.8485846519470215,-1.0887415409088135,-1.6066443920135498,-0.00042995018884539604,-0.007507838308811188,0.0003397486580070108,0.00011243490007473156,5.005243656341918e-05,0.0034692632034420967,-0.20961101353168488,-0.47835084795951843,1.2940092086791992,0.18704882264137268,-0.019145909696817398,1.4041662216186523,-0.23545628786087036,-0.4820387661457062,1.190131664276123,-0.0017847712151706219,0.000766845652833581,0.0,0.025845274329185486,0.003687918186187744,0.10387754440307617,0.7858477234840393,0.5433143377304077,0.5897125005722046,-0.2699376940727234,0.9559284448623657,0.5250633955001831,0.02055472880601883,-0.018671154975891113,-0.0043135881423950195,0.0013092756271362305,0.03085780143737793,-0.03189730644226074,-0.035361774265766144,-0.054878830909729004,0.0,0.4398576021194458,25.20198418818886,-1.1352206468582153,-65.04335188108699,0.5180486440658569,29.682000887448602,1.5270278453826904,87.49225073938379,0.3364121913909912,19.274998743451082,-0.09521537274122238,-5.455439002837027,0.8830651640892029,50.59590693733883,-0.30881935358047485,-17.694045592119497,-0.07021114230155945,-4.022802128671797,0.028988823294639587,1.6609372278333745,0.6992780566215515,40.06568135052511,-0.8485846519470215,-48.62031911614225,-1.0887415409088135,-62.38029527464487,-1.6066443920135498,-92.05394284073856,-0.00042995018884539604,-0.007507838308811188,0.0003397486580070108,0.019466163590550423,0.00011243490007473156,5.005243656341918e-05,0.0034692632034420967,0.19877412915229797,-0.20961101353168488,0.18704882264137268,-0.23545628786087036,-0.0017847712151706219,0.025845274329185486,-0.47835084795951843,-0.019145909696817398,-0.4820387661457062,0.000766845652833581,0.003687918186187744,1.2940092086791992,1.4041662216186523,1.190131664276123,0.0,0.10387754440307617,0.7858477234840393,0.5433143377304077,0.5897125005722046,-0.2699376940727234,0.9559284448623657,0.5250633955001831,0.02055472880601883,-0.018671154975891113,-1.069778378753247,-0.0043135881423950195,-0.2471503951169114,0.0013092756271362305,0.07501596765425005,0.03085780143737793,1.7680217874144806,-0.03189730644226074,-1.8275810369769918,-0.035361774265766144,-2.0260804215227255,-0.054878830909729004,-3.14432539573956,0.0
1072,5.36,0,1,1072.0,0.009063439443707466,19.145143508911133,13.0,0.0,0.0,0.0,0.4384980797767639,-1.1353604793548584,0.5185475945472717,1.53053879737854,0.33284273743629456,-0.1006486713886261,0.8743788003921509,-0.2642372250556946,-0.02227046899497509,0.09894709289073944,0.675643801689148,-0.6759625673294067,-1.021863341331482,-1.6420729160308838,-0.0004299661086406559,-0.007507574278861284,0.0003529381356202066,0.00011962889402639121,6.830014172010124e-05,0.0037502357736229897,-0.20961730182170868,-0.47834837436676025,1.2940092086791992,0.18690696358680725,-0.019107725471258163,1.4041662216186523,-0.2351180911064148,-0.48257288336753845,1.1917866468429565,-0.0019294150406494737,0.0008134903619065881,0.0,0.025500789284706116,0.004224509000778198,0.10222256183624268,0.804723858833313,0.5046895146369934,0.5689716339111328,-0.3088618814945221,0.9594871997833252,0.5550596117973328,0.07317087054252625,-0.01591390371322632,-0.001680612564086914,0.005112588405609131,0.02981424331665039,-0.02541258931159973,-0.03320053219795227,-0.056089162826538086,0.0,0.4384980797767639,25.124089295799447,-1.1353604793548584,-65.05136369298341,0.5185475945472717,29.71058864421969,1.53053879737854,87.69341347081901,0.33284273743629456,19.070484096680683,-0.1006486713886261,-5.7667440841673985,0.8743788003921509,50.0982149581821,-0.2642372250556946,-15.139677785939789,-0.02227046899497509,-1.2760038811890289,0.09894709289073944,5.669250817728282,0.675643801689148,38.71153829096214,-0.6759625673294067,-38.72980221680275,-1.021863341331482,-58.54845669743017,-1.6420729160308838,-94.08384774130965,-0.0004299661086406559,-0.007507574278861284,0.0003529381356202066,0.02022186480462551,0.00011962889402639121,6.830014172010124e-05,0.0037502357736229897,0.21487267315387726,-0.20961730182170868,0.18690696358680725,-0.2351180911064148,-0.0019294150406494737,0.025500789284706116,-0.47834837436676025,-0.019107725471258163,-0.48257288336753845,0.0008134903619065881,0.004224509000778198,1.2940092086791992,1.4041662216186523,1.1917866468429565,0.0,0.10222256183624268,0.804723858833313,0.5046895146369934,0.5689716339111328,-0.3088618814945221,0.9594871997833252,0.5550596117973328,0.07317087054252625,-0.01591390371322632,-0.9117995183454372,-0.001680612564086914,-0.09629200691883977,0.005112588405609131,0.29292973802892186,0.02981424331665039,1.708230311420189,-0.02541258931159973,-1.4560341140539308,-0.03320053219795227,-1.9022503725308637,-0.056089162826538086,-3.2136723063826995,0.0
1073,5.365,0,1,1073.0,0.009113688953220844,19.15425682067871,13.0,0.0,0.0,0.0,0.43738579750061035,-1.1352531909942627,0.5194113850593567,1.5338945388793945,0.3302145302295685,-0.10567845404148102,0.8655514121055603,-0.21660400927066803,0.025601452216506004,0.1696583777666092,0.6456044912338257,-0.4970599412918091,-0.9454534649848938,-1.6686382293701172,-0.0004299928550608456,-0.007507245987653732,0.00036730265128426254,0.00012987441732548177,8.189732034225017e-05,0.004006874747574329,-0.20962415635585785,-0.47834569215774536,1.2940092086791992,0.18677367269992828,-0.019070206210017204,1.4041662216186523,-0.23469407856464386,-0.483150452375412,1.1931301355361938,-0.00206582760438323,0.0008585402392782271,0.0,0.02506992220878601,0.004804760217666626,0.10087907314300537,0.818462610244751,0.45668497681617737,0.5494098663330078,-0.3544989824295044,0.9576409459114075,0.5792854428291321,0.13162150979042053,-0.012967884540557861,0.0009485483169555664,0.008956313133239746,0.028490066528320312,-0.01869189739227295,-0.030730679631233215,-0.05699664354324341,0.0,0.43738579750061035,25.060360215748645,-1.1352531909942627,-65.04521652273041,0.5194113850593567,29.7600801949456,1.5338945388793945,87.88568329595488,0.3302145302295685,18.919898916049412,-0.10567845404148102,-6.0549294020441,0.8655514121055603,49.59244286523724,-0.21660400927066803,-12.410495556821834,0.025601452216506004,1.4668551614116407,0.1696583777666092,9.720709005062869,0.6456044912338257,36.99041258238896,-0.4970599412918091,-28.479436801041135,-0.9454534649848938,-54.17049326965417,-1.6686382293701172,-95.60592807709033,-0.0004299928550608456,-0.007507245987653732,0.00036730265128426254,0.021044891327619553,0.00012987441732548177,8.189732034225017e-05,0.004006874747574329,0.22957700490951538,-0.20962415635585785,0.18677367269992828,-0.23469407856464386,-0.00206582760438323,0.02506992220878601,-0.47834569215774536,-0.019070206210017204,-0.483150452375412,0.0008585402392782271,0.004804760217666626,1.2940092086791992,1.4041662216186523,1.1931301355361938,0.0,0.10087907314300537,0.818462610244751,0.45668497681617737,0.5494098663330078,-0.3544989824295044,0.9576409459114075,0.5792854428291321,0.13162150979042053,-0.012967884540557861,-0.743005053386912,0.0009485483169555664,0.05434781522579146,0.008956313133239746,0.513158942532228,0.028490066528320312,1.6323605701196873,-0.01869189739227295,-1.0709668316688294,-0.030730679631233215,-1.7607382444383084,-0.05699664354324341,-3.2656671214394217,0.0
1074,5.37,0,1,1074.0,0.009155123494565487,19.16341209411621,13.0,0.0,0.0,0.0,0.4365358352661133,-1.1349010467529297,0.5206457376480103,1.5370532274246216,0.3285536766052246,-0.11025727540254593,0.856637179851532,-0.166081041097641,0.07300486415624619,0.2414504736661911,0.6073194146156311,-0.31322285532951355,-0.860087513923645,-1.684964656829834,-0.00042999573634006083,-0.007506877183914185,0.00038294019759632647,0.000144881647429429,9.124571806751192e-05,0.00426136702299118,-0.20585522055625916,-0.4787393808364868,1.3196606636047363,0.18663492798805237,-0.019045213237404823,1.2096166610717773,-0.23418837785720825,-0.4837722182273865,1.194145917892456,-0.002206447534263134,0.0009067723876796663,0.0,0.028333157300949097,0.005032837390899658,0.12551474571228027,0.8278334736824036,0.4126698970794678,0.5816468596458435,-0.4543180465698242,0.9376017451286316,0.6026179194450378,0.2137671709060669,-0.009843200445175171,0.003552675247192383,0.01285851001739502,0.026804447174072266,-0.011785954236984253,-0.027970992028713226,-0.05755448341369629,0.0,0.4365358352661133,25.011660966966453,-1.1349010467529297,-65.0250401439222,0.5206457376480103,29.8308033887065,1.5370532274246216,88.0666628183927,0.3285536766052246,18.824739012985503,-0.11025727540254593,-6.317276541177467,0.856637179851532,49.08169497948202,-0.166081041097641,-9.515742712033601,0.07300486415624619,4.182870600078808,0.2414504736661911,13.834093102507374,0.6073194146156311,34.796839273831424,-0.31322285532951355,-17.946347657417892,-0.860087513923645,-49.279384559724285,-1.684964656829834,-96.5413634650586,-0.00042999573634006083,-0.007506877183914185,0.00038294019759632647,0.02194085530936718,0.000144881647429429,9.124571806751192e-05,0.00426136702299118,0.2441583275794983,-0.20585522055625916,0.18663492798805237,-0.23418837785720825,-0.002206447534263134,0.028333157300949097,-0.4787393808364868,-0.019045213237404823,-0.4837722182273865,0.0009067723876796663,0.005032837390899658,1.3196606636047363,1.2096166610717773,1.194145917892456,0.0,0.12551474571228027,0.8278334736824036,0.4126698970794678,0.5816468596458435,-0.4543180465698242,0.9376017451286316,0.6026179194450378,0.2137671709060669,-0.009843200445175171,-0.5639738424098304,0.003552675247192383,0.20355329764472,0.01285851001739502,0.7367383548234254,0.026804447174072266,1.535781695255707,-0.011785954236984253,-0.6752854353135281,-0.027970992028713226,-1.6026197920393361,-0.05755448341369629,-3.2976289916604964,0.0
1075,5.375,0,1,1075.0,0.009183017536997795,19.172595977783203,13.0,0.0,0.0,0.0,0.4359618127346039,-1.134308934211731,0.522254467010498,1.5399682521820068,0.3278791904449463,-0.11434363573789597,0.8476957082748413,-0.11292093247175217,0.11939027905464172,0.3139673173427582,0.5600638389587402,-0.12577709555625916,-0.7669162154197693,-1.6900126934051514,-0.0004299202701076865,-0.007506471127271652,0.0003998080501332879,0.0001676443062024191,9.999945905292407e-05,0.0044859289191663265,-0.20586338639259338,-0.47873634099960327,1.3196606636047363,0.18650434911251068,-0.0190108772367239,1.2096166610717773,-0.23360861837863922,-0.48444005846977234,1.1948190927505493,-0.002340847859159112,0.000948019209317863,0.0,0.027745231986045837,0.005703717470169067,0.12484157085418701,0.8243642449378967,0.3451780676841736,0.5609792470932007,-0.5177323818206787,0.9127176403999329,0.6062213778495789,0.29138392210006714,-0.006555318832397461,0.006100773811340332,0.016800105571746826,0.024726033210754395,-0.004744350910186768,-0.024958528578281403,-0.057726919651031494,0.0,0.4359618127346039,24.97877189856555,-1.134308934211731,-64.99111459431474,0.522254467010498,29.922976791555822,1.5399682521820068,88.23368143416702,0.3278791904449463,18.786093802661572,-0.11434363573789597,-6.551407741962687,0.8476957082748413,48.56938639550146,-0.11292093247175217,-6.469892849313171,0.11939027905464172,6.840559104720123,0.3139673173427582,17.98900218878462,0.5600638389587402,32.08929423023043,-0.12577709555625916,-7.206496734787311,-0.7669162154197693,-43.94106238369864,-1.6900126934051514,-96.83059465565195,-0.0004299202701076865,-0.007506471127271652,0.0003998080501332879,0.022907312959432602,0.0001676443062024191,9.999945905292407e-05,0.0044859289191663265,0.2570247948169708,-0.20586338639259338,0.18650434911251068,-0.23360861837863922,-0.002340847859159112,0.027745231986045837,-0.47873634099960327,-0.0190108772367239,-0.48444005846977234,0.000948019209317863,0.005703717470169067,1.3196606636047363,1.2096166610717773,1.1948190927505493,0.0,0.12484157085418701,0.8243642449378967,0.3451780676841736,0.5609792470932007,-0.5177323818206787,0.9127176403999329,0.6062213778495789,0.29138392210006714,-0.006555318832397461,-0.37559210245900115,0.006100773811340332,0.34954859115374254,0.016800105571746826,0.962575144635312,0.024726033210754395,1.4166973470765347,-0.004744350910186768,-0.27183128368275244,-0.024958528578281403,-1.4300183503921753,-0.057726919651031494,-3.3075088602949196,0.0
1076,5.38,0,1,1076.0,0.009183285757899284,19.181779861450195,13.0,0.0,0.0,0.0,0.43567565083503723,-1.1334850788116455,0.5242390036582947,1.5425894260406494,0.3282014727592468,-0.11790421605110168,0.838793158531189,-0.05744175612926483,0.16415442526340485,0.38669973611831665,0.5030784010887146,0.06359885632991791,-0.6674873232841492,-1.6825748682022095,-0.0004297283594496548,-0.007506048306822777,0.00041795324068516493,0.0001938002387760207,0.00010582721006358042,0.004695340525358915,-0.20587225258350372,-0.47873303294181824,1.3196606636047363,0.18637758493423462,-0.018976964056491852,1.2096166610717773,-0.2329643815755844,-0.4851545989513397,1.1951364278793335,-0.0024718104396015406,0.000988100771792233,0.0,0.02709212899208069,0.006421566009521484,0.12452423572540283,0.8100728988647461,0.2693873941898346,0.52492755651474,-0.5857661962509155,0.8698974847793579,0.5923106074333191,0.3786724805831909,-0.003123760223388672,0.008560538291931152,0.020753026008605957,0.02222144603729248,0.0023698508739471436,-0.021743714809417725,-0.05747276544570923,0.0,0.43567565083503723,24.962376029462934,-1.1334850788116455,-64.94391115696078,0.5242390036582947,30.03668236576361,1.5425894260406494,88.38386363363726,0.3282014727592468,18.8045592190827,-0.11790421605110168,-6.755413966526744,0.838793158531189,48.05930786828491,-0.05744175612926483,-3.291170194026603,0.16415442526340485,9.405355755988795,0.38669973611831665,22.156262818402187,0.5030784010887146,28.824269146572984,0.06359885632991791,3.6439460495631764,-0.6674873232841492,-38.24420650266611,-1.6825748682022095,-96.40443866276735,-0.0004297283594496548,-0.007506048306822777,0.00041795324068516493,0.023946955800056458,0.0001938002387760207,0.00010582721006358042,0.004695340525358915,0.26902318000793457,-0.20587225258350372,0.18637758493423462,-0.2329643815755844,-0.0024718104396015406,0.02709212899208069,-0.47873303294181824,-0.018976964056491852,-0.4851545989513397,0.000988100771792233,0.006421566009521484,1.3196606636047363,1.2096166610717773,1.1951364278793335,0.0,0.12452423572540283,0.8100728988647461,0.2693873941898346,0.52492755651474,-0.5857661962509155,0.8698974847793579,0.5923106074333191,0.3786724805831909,-0.003123760223388672,-0.17897827701101413,0.008560538291931152,0.4904827144877857,0.020753026008605957,1.1890608024183498,0.02222144603729248,1.2731950726145669,0.0023698508739471436,0.135782453152561,-0.021743714809417725,-1.2458230895157407,-0.05747276544570923,-3.2929468969844526,0.0
1077,5.385,0,1,1077.0,0.00916498713195324,19.19094467163086,13.0,0.0,0.0,0.0,0.43568745255470276,-1.1324400901794434,0.5265967845916748,1.5448627471923828,0.32952016592025757,-0.1209169551730156,0.8300023078918457,1.5148194506764412e-05,0.2067270427942276,0.45890381932258606,0.4356231093406677,0.2528873383998871,-0.5639474391937256,-1.6613811254501343,-0.0004293625243008137,-0.0075056292116642,0.00043739270768128335,0.00022777255799155682,0.0001085999101633206,0.004883964546024799,-0.20588192343711853,-0.47872939705848694,1.3196606636047363,0.1862529218196869,-0.01894450932741165,1.2096166610717773,-0.23226910829544067,-0.48591718077659607,1.1950894594192505,-0.0026010225992649794,0.0010258938418701291,0.0,0.026387184858322144,0.007187783718109131,0.12457120418548584,0.7888843417167664,0.18962362408638,0.46729764342308044,-0.6558972001075745,0.8078669309616089,0.5539068579673767,0.473141610622406,0.00043007731437683105,0.010900259017944336,0.024677395820617676,0.01925837993621826,0.009480774402618408,-0.018395818769931793,-0.05674868822097778,0.0,0.43568745255470276,24.963052218190764,-1.1324400901794434,-64.88403771869645,0.5265967845916748,30.171773262262708,1.5448627471923828,88.5141153411094,0.32952016592025757,18.88011477168138,-0.1209169551730156,-6.928031202986361,0.8300023078918457,47.55562922832066,1.5148194506764412e-05,0.0008679276124808586,0.2067270427942276,11.844587063329598,0.45890381932258606,26.293252049618257,0.4356231093406677,24.95936562358625,0.2528873383998871,14.489377182610166,-0.5639474391937256,-32.3118081330111,-1.6613811254501343,-95.19012665098745,-0.0004293625243008137,-0.0075056292116642,0.00043739270768128335,0.025060754269361496,0.00022777255799155682,0.0001085999101633206,0.004883964546024799,0.27983054518699646,-0.20588192343711853,0.1862529218196869,-0.23226910829544067,-0.0026010225992649794,0.026387184858322144,-0.47872939705848694,-0.01894450932741165,-0.48591718077659607,0.0010258938418701291,0.007187783718109131,1.3196606636047363,1.2096166610717773,1.1950894594192505,0.0,0.12457120418548584,0.7888843417167664,0.18962362408638,0.46729764342308044,-0.6558972001075745,0.8078669309616089,0.5539068579673767,0.473141610622406,0.00043007731437683105,0.024641614978113503,0.010900259017944336,0.6245388373276259,0.024677395820617676,1.4139106298951696,0.01925837993621826,1.10342389060473,0.009480774402618408,0.543208359785699,-0.018395818769931793,-1.0540027762046333,-0.05674868822097778,-3.251460327965795,0.0
